"COUNTRY"	"COUNTRYCODE"	"ITEM"	"ELEMENT"	"YEAR"	"VALUE"
"Nigeria"	159	"Industrial Roundwood"	"Import Value"	2010	9
"Nigeria"	159	"Industrial Roundwood"	"Production"	2010	9418000
"Nigeria"	159	"Roundwood"	"Export Quantity"	2010	69573
"Nigeria"	159	"Roundwood"	"Export Value"	2010	18838
"Nigeria"	159	"Roundwood"	"Import Quantity"	2010	488
"Nigeria"	159	"Roundwood"	"Import Value"	2010	72
"Nigeria"	159	"Roundwood"	"Production"	2010	72632728
"Nigeria"	159	"Wood Fuel"	"Export Quantity"	2010	28
"Nigeria"	159	"Wood Fuel"	"Export Value"	2010	4
"Nigeria"	159	"Wood Fuel"	"Import Quantity"	2010	434
"Nigeria"	159	"Wood Fuel"	"Import Value"	2010	63
"Nigeria"	159	"Wood Fuel"	"Production"	2010	63214728
"Niue"	160	"Industrial Roundwood"	"Export Quantity"	2010	0
"Niue"	160	"Industrial Roundwood"	"Export Value"	2010	0
"Niue"	160	"Industrial Roundwood"	"Import Quantity"	2010	0
"Niue"	160	"Industrial Roundwood"	"Import Value"	2010	0
"Niue"	160	"Roundwood"	"Export Quantity"	2010	0
"Niue"	160	"Roundwood"	"Export Value"	2010	0
"Niue"	160	"Roundwood"	"Import Quantity"	2010	0
"Niue"	160	"Roundwood"	"Import Value"	2010	0
"Niue"	160	"Roundwood"	"Production"	2010	45
"Niue"	160	"Wood Fuel"	"Production"	2010	45
"Norfolk Island"	161	"Industrial Roundwood"	"Import Quantity"	2010	0
"Norfolk Island"	161	"Industrial Roundwood"	"Import Value"	2010	0
"Norfolk Island"	161	"Roundwood"	"Import Quantity"	2010	0
"Norfolk Island"	161	"Roundwood"	"Import Value"	2010	0
"Norfolk Island"	161	"Roundwood"	"Production"	2010	52
"Norfolk Island"	161	"Wood Fuel"	"Production"	2010	52
"Norway"	162	"Industrial Roundwood"	"Export Quantity"	2010	864795
"Norway"	162	"Industrial Roundwood"	"Export Value"	2010	62136
"Norway"	162	"Industrial Roundwood"	"Import Quantity"	2010	1288074
"Norway"	162	"Industrial Roundwood"	"Import Value"	2010	108135
"Norway"	162	"Industrial Roundwood"	"Production"	2010	8322430
"Norway"	162	"Roundwood"	"Export Quantity"	2010	883857
"Norway"	162	"Roundwood"	"Export Value"	2010	63062
"Norway"	162	"Roundwood"	"Import Quantity"	2010	1478800
"Norway"	162	"Roundwood"	"Import Value"	2010	130836
"Norway"	162	"Roundwood"	"Production"	2010	10443082
"Norway"	162	"Wood Fuel"	"Export Quantity"	2010	19062
"Norway"	162	"Wood Fuel"	"Export Value"	2010	926
"Norway"	162	"Wood Fuel"	"Import Quantity"	2010	190726
"Norway"	162	"Wood Fuel"	"Import Value"	2010	22701
"Norway"	162	"Wood Fuel"	"Production"	2010	2120652
"Oman"	221	"Industrial Roundwood"	"Export Quantity"	2010	479
"Oman"	221	"Industrial Roundwood"	"Export Value"	2010	353
"Oman"	221	"Industrial Roundwood"	"Import Quantity"	2010	12810
"Oman"	221	"Industrial Roundwood"	"Import Value"	2010	5201
"Oman"	221	"Roundwood"	"Export Quantity"	2010	514
"Oman"	221	"Roundwood"	"Export Value"	2010	369
"Oman"	221	"Roundwood"	"Import Quantity"	2010	12812
"Oman"	221	"Roundwood"	"Import Value"	2010	5202
"Oman"	221	"Roundwood"	"Production"	2010	38976
"Oman"	221	"Wood Fuel"	"Export Quantity"	2010	35
"Oman"	221	"Wood Fuel"	"Export Value"	2010	16
"Oman"	221	"Wood Fuel"	"Import Quantity"	2010	2
"Oman"	221	"Wood Fuel"	"Import Value"	2010	1
"Oman"	221	"Wood Fuel"	"Production"	2010	38976
"Pakistan"	165	"Industrial Roundwood"	"Export Quantity"	2010	1141
"Pakistan"	165	"Industrial Roundwood"	"Export Value"	2010	109
"Pakistan"	165	"Industrial Roundwood"	"Import Quantity"	2010	26677
"Pakistan"	165	"Industrial Roundwood"	"Import Value"	2010	12486
"Pakistan"	165	"Industrial Roundwood"	"Production"	2010	2990000
"Pakistan"	165	"Roundwood"	"Export Quantity"	2010	1170
"Pakistan"	165	"Roundwood"	"Export Value"	2010	120
"Pakistan"	165	"Roundwood"	"Import Quantity"	2010	26692
"Pakistan"	165	"Roundwood"	"Import Value"	2010	12497
"Pakistan"	165	"Roundwood"	"Production"	2010	32650000
"Pakistan"	165	"Wood Fuel"	"Export Quantity"	2010	29
"Pakistan"	165	"Wood Fuel"	"Export Value"	2010	11
"Pakistan"	165	"Wood Fuel"	"Import Quantity"	2010	15
"Pakistan"	165	"Wood Fuel"	"Import Value"	2010	11
"Pakistan"	165	"Wood Fuel"	"Production"	2010	29660000
"Palau"	180	"Industrial Roundwood"	"Import Quantity"	2010	632
"Palau"	180	"Industrial Roundwood"	"Import Value"	2010	41
"Palau"	180	"Roundwood"	"Import Quantity"	2010	632
"Palau"	180	"Roundwood"	"Import Value"	2010	41
"Panama"	166	"Industrial Roundwood"	"Export Quantity"	2010	43775
"Panama"	166	"Industrial Roundwood"	"Export Value"	2010	17359
"Panama"	166	"Industrial Roundwood"	"Import Quantity"	2010	124
"Panama"	166	"Industrial Roundwood"	"Import Value"	2010	64
"Panama"	166	"Industrial Roundwood"	"Production"	2010	176000
"Panama"	166	"Roundwood"	"Export Quantity"	2010	43775
"Panama"	166	"Roundwood"	"Export Value"	2010	17359
"Panama"	166	"Roundwood"	"Import Quantity"	2010	124
"Panama"	166	"Roundwood"	"Import Value"	2010	64
"Panama"	166	"Roundwood"	"Production"	2010	1304086
"Panama"	166	"Wood Fuel"	"Import Quantity"	2010	0
"Panama"	166	"Wood Fuel"	"Import Value"	2010	0
"Panama"	166	"Wood Fuel"	"Production"	2010	1128086
"Papua New Guinea"	168	"Industrial Roundwood"	"Export Quantity"	2010	2591680
"Papua New Guinea"	168	"Industrial Roundwood"	"Export Value"	2010	492003
"Papua New Guinea"	168	"Industrial Roundwood"	"Import Quantity"	2010	614
"Papua New Guinea"	168	"Industrial Roundwood"	"Import Value"	2010	38
"Papua New Guinea"	168	"Industrial Roundwood"	"Production"	2010	4476000
"Papua New Guinea"	168	"Roundwood"	"Export Quantity"	2010	2591680
"Papua New Guinea"	168	"Roundwood"	"Export Value"	2010	492003
"Papua New Guinea"	168	"Roundwood"	"Import Quantity"	2010	614
"Papua New Guinea"	168	"Roundwood"	"Import Value"	2010	38
"Papua New Guinea"	168	"Roundwood"	"Production"	2010	10009000
"Papua New Guinea"	168	"Wood Fuel"	"Import Quantity"	2010	0
"Papua New Guinea"	168	"Wood Fuel"	"Import Value"	2010	0
"Papua New Guinea"	168	"Wood Fuel"	"Production"	2010	5533000
"Paraguay"	169	"Industrial Roundwood"	"Export Quantity"	2010	16074
"Paraguay"	169	"Industrial Roundwood"	"Export Value"	2010	1847
"Paraguay"	169	"Industrial Roundwood"	"Import Quantity"	2010	20
"Paraguay"	169	"Industrial Roundwood"	"Import Value"	2010	1
"Paraguay"	169	"Industrial Roundwood"	"Production"	2010	4044000
"Paraguay"	169	"Roundwood"	"Export Quantity"	2010	16131
"Paraguay"	169	"Roundwood"	"Export Value"	2010	1859
"Paraguay"	169	"Roundwood"	"Import Quantity"	2010	20
"Paraguay"	169	"Roundwood"	"Import Value"	2010	1
"Paraguay"	169	"Roundwood"	"Production"	2010	10619874
"Paraguay"	169	"Wood Fuel"	"Export Quantity"	2010	57
"Paraguay"	169	"Wood Fuel"	"Export Value"	2010	12
"Paraguay"	169	"Wood Fuel"	"Production"	2010	6575874
"Peru"	170	"Industrial Roundwood"	"Export Quantity"	2010	710
"Peru"	170	"Industrial Roundwood"	"Export Value"	2010	225
"Peru"	170	"Industrial Roundwood"	"Import Quantity"	2010	1065
"Peru"	170	"Industrial Roundwood"	"Import Value"	2010	67
"Peru"	170	"Industrial Roundwood"	"Production"	2010	1352000
"Peru"	170	"Roundwood"	"Export Quantity"	2010	710
"Peru"	170	"Roundwood"	"Export Value"	2010	225
"Peru"	170	"Roundwood"	"Import Quantity"	2010	1065
"Peru"	170	"Roundwood"	"Import Value"	2010	67
"Peru"	170	"Roundwood"	"Production"	2010	8690000
"Peru"	170	"Wood Fuel"	"Export Quantity"	2010	0
"Peru"	170	"Wood Fuel"	"Export Value"	2010	0
"Peru"	170	"Wood Fuel"	"Import Quantity"	2010	0
"Peru"	170	"Wood Fuel"	"Import Value"	2010	0
"Peru"	170	"Wood Fuel"	"Production"	2010	7338000
"Philippines"	171	"Industrial Roundwood"	"Export Quantity"	2010	16087
"Philippines"	171	"Industrial Roundwood"	"Export Value"	2010	2835
"Philippines"	171	"Industrial Roundwood"	"Import Quantity"	2010	41589
"Philippines"	171	"Industrial Roundwood"	"Import Value"	2010	10909
"Philippines"	171	"Industrial Roundwood"	"Production"	2010	3553000
"Philippines"	171	"Roundwood"	"Export Quantity"	2010	16087
"Philippines"	171	"Roundwood"	"Export Value"	2010	2835
"Philippines"	171	"Roundwood"	"Import Quantity"	2010	41589
"Philippines"	171	"Roundwood"	"Import Value"	2010	10909
"Philippines"	171	"Roundwood"	"Production"	2010	15914935
"Philippines"	171	"Wood Fuel"	"Export Quantity"	2010	0
"Philippines"	171	"Wood Fuel"	"Export Value"	2010	0
"Philippines"	171	"Wood Fuel"	"Import Quantity"	2010	0
"Philippines"	171	"Wood Fuel"	"Import Value"	2010	0
"Philippines"	171	"Wood Fuel"	"Production"	2010	12361935
"Poland"	173	"Industrial Roundwood"	"Export Quantity"	2010	1584525
"Poland"	173	"Industrial Roundwood"	"Export Value"	2010	142177
"Poland"	173	"Industrial Roundwood"	"Import Quantity"	2010	2288536
"Poland"	173	"Industrial Roundwood"	"Import Value"	2010	123568
"Poland"	173	"Industrial Roundwood"	"Production"	2010	31343001
"Poland"	173	"Roundwood"	"Export Quantity"	2010	1733535
"Poland"	173	"Roundwood"	"Export Value"	2010	157579
"Poland"	173	"Roundwood"	"Import Quantity"	2010	2323826
"Poland"	173	"Roundwood"	"Import Value"	2010	124526
"Poland"	173	"Roundwood"	"Production"	2010	35467417
"Poland"	173	"Wood Fuel"	"Export Quantity"	2010	149010
"Poland"	173	"Wood Fuel"	"Export Value"	2010	15402
"Poland"	173	"Wood Fuel"	"Import Quantity"	2010	35290
"Poland"	173	"Wood Fuel"	"Import Value"	2010	958
"Poland"	173	"Wood Fuel"	"Production"	2010	4124416
"Portugal"	174	"Industrial Roundwood"	"Export Quantity"	2010	1000866
"Portugal"	174	"Industrial Roundwood"	"Export Value"	2010	94446
"Portugal"	174	"Industrial Roundwood"	"Import Quantity"	2010	855327
"Portugal"	174	"Industrial Roundwood"	"Import Value"	2010	116442
"Portugal"	174	"Industrial Roundwood"	"Production"	2010	9048360
"Portugal"	174	"Roundwood"	"Export Quantity"	2010	1002960
"Portugal"	174	"Roundwood"	"Export Value"	2010	94893
"Portugal"	174	"Roundwood"	"Import Quantity"	2010	856259
"Portugal"	174	"Roundwood"	"Import Value"	2010	116581
"Portugal"	174	"Roundwood"	"Production"	2010	9648360
"Portugal"	174	"Wood Fuel"	"Export Quantity"	2010	2094
"Portugal"	174	"Wood Fuel"	"Export Value"	2010	447
"Portugal"	174	"Wood Fuel"	"Import Quantity"	2010	932
"Portugal"	174	"Wood Fuel"	"Import Value"	2010	139
"Portugal"	174	"Wood Fuel"	"Production"	2010	600000
"Qatar"	179	"Industrial Roundwood"	"Export Quantity"	2010	2010
"Qatar"	179	"Industrial Roundwood"	"Export Value"	2010	142
"Qatar"	179	"Industrial Roundwood"	"Import Quantity"	2010	5553
"Qatar"	179	"Industrial Roundwood"	"Import Value"	2010	4624
"Qatar"	179	"Roundwood"	"Export Quantity"	2010	2115
"Qatar"	179	"Roundwood"	"Export Value"	2010	163
"Qatar"	179	"Roundwood"	"Import Quantity"	2010	6030
"Qatar"	179	"Roundwood"	"Import Value"	2010	4802
"Qatar"	179	"Roundwood"	"Production"	2010	4976
"Qatar"	179	"Wood Fuel"	"Export Quantity"	2010	105
"Qatar"	179	"Wood Fuel"	"Export Value"	2010	21
"Qatar"	179	"Wood Fuel"	"Import Quantity"	2010	477
"Qatar"	179	"Wood Fuel"	"Import Value"	2010	178
"Qatar"	179	"Wood Fuel"	"Production"	2010	4976
"Republic of Korea"	117	"Industrial Roundwood"	"Export Quantity"	2010	1648
"Republic of Korea"	117	"Industrial Roundwood"	"Export Value"	2010	461
"Republic of Korea"	117	"Industrial Roundwood"	"Import Quantity"	2010	6062232
"Republic of Korea"	117	"Industrial Roundwood"	"Import Value"	2010	723301
"Republic of Korea"	117	"Industrial Roundwood"	"Production"	2010	3466000
"Republic of Korea"	117	"Roundwood"	"Export Quantity"	2010	1648
"Republic of Korea"	117	"Roundwood"	"Export Value"	2010	461
"Republic of Korea"	117	"Roundwood"	"Import Quantity"	2010	6062279
"Republic of Korea"	117	"Roundwood"	"Import Value"	2010	723306
"Republic of Korea"	117	"Roundwood"	"Production"	2010	5942595
"Republic of Korea"	117	"Wood Fuel"	"Export Quantity"	2010	0
"Republic of Korea"	117	"Wood Fuel"	"Export Value"	2010	0
"Republic of Korea"	117	"Wood Fuel"	"Import Quantity"	2010	47
"Republic of Korea"	117	"Wood Fuel"	"Import Value"	2010	5
"Republic of Korea"	117	"Wood Fuel"	"Production"	2010	2476595
"Republic of Moldova"	146	"Industrial Roundwood"	"Export Quantity"	2010	2548
"Republic of Moldova"	146	"Industrial Roundwood"	"Export Value"	2010	605
"Republic of Moldova"	146	"Industrial Roundwood"	"Import Quantity"	2010	39000
"Republic of Moldova"	146	"Industrial Roundwood"	"Import Value"	2010	3018
"Republic of Moldova"	146	"Industrial Roundwood"	"Production"	2010	43000
"Republic of Moldova"	146	"Roundwood"	"Export Quantity"	2010	2548
"Republic of Moldova"	146	"Roundwood"	"Export Value"	2010	605
"Republic of Moldova"	146	"Roundwood"	"Import Quantity"	2010	41364
"Republic of Moldova"	146	"Roundwood"	"Import Value"	2010	3122
"Republic of Moldova"	146	"Roundwood"	"Production"	2010	351800
"Republic of Moldova"	146	"Wood Fuel"	"Export Quantity"	2010	0
"Republic of Moldova"	146	"Wood Fuel"	"Export Value"	2010	0
"Republic of Moldova"	146	"Wood Fuel"	"Import Quantity"	2010	2364
"Republic of Moldova"	146	"Wood Fuel"	"Import Value"	2010	104
"Republic of Moldova"	146	"Wood Fuel"	"Production"	2010	308800
"Réunion"	182	"Industrial Roundwood"	"Export Quantity"	2010	2465
"Réunion"	182	"Industrial Roundwood"	"Export Value"	2010	95
"Réunion"	182	"Industrial Roundwood"	"Import Quantity"	2010	518
"Réunion"	182	"Industrial Roundwood"	"Import Value"	2010	111
"Réunion"	182	"Industrial Roundwood"	"Production"	2010	5100
"Réunion"	182	"Roundwood"	"Export Quantity"	2010	2465
"Réunion"	182	"Roundwood"	"Export Value"	2010	95
"Réunion"	182	"Roundwood"	"Import Quantity"	2010	518
"Réunion"	182	"Roundwood"	"Import Value"	2010	111
"Réunion"	182	"Roundwood"	"Production"	2010	36100
"Réunion"	182	"Wood Fuel"	"Production"	2010	31000
"Romania"	183	"Industrial Roundwood"	"Export Quantity"	2010	321057
"Romania"	183	"Industrial Roundwood"	"Export Value"	2010	35148
"Romania"	183	"Industrial Roundwood"	"Import Quantity"	2010	563483
"Romania"	183	"Industrial Roundwood"	"Import Value"	2010	41837
"Romania"	183	"Industrial Roundwood"	"Production"	2010	10548052
"Romania"	183	"Roundwood"	"Export Quantity"	2010	429273
"Romania"	183	"Roundwood"	"Export Value"	2010	40644
"Romania"	183	"Roundwood"	"Import Quantity"	2010	611067
"Romania"	183	"Roundwood"	"Import Value"	2010	43441
"Romania"	183	"Roundwood"	"Production"	2010	13111640
"Romania"	183	"Wood Fuel"	"Export Quantity"	2010	108216
"Romania"	183	"Wood Fuel"	"Export Value"	2010	5496
"Romania"	183	"Wood Fuel"	"Import Quantity"	2010	47584
"Romania"	183	"Wood Fuel"	"Import Value"	2010	1604
"Romania"	183	"Wood Fuel"	"Production"	2010	2563588
"Russian Federation"	185	"Industrial Roundwood"	"Export Quantity"	2010	20982505
"Russian Federation"	185	"Industrial Roundwood"	"Export Value"	2010	1849317
"Russian Federation"	185	"Industrial Roundwood"	"Import Quantity"	2010	865
"Russian Federation"	185	"Industrial Roundwood"	"Import Value"	2010	70
"Russian Federation"	185	"Industrial Roundwood"	"Production"	2010	136076082
"Russian Federation"	185	"Roundwood"	"Export Quantity"	2010	21175826
"Russian Federation"	185	"Roundwood"	"Export Value"	2010	1858940
"Russian Federation"	185	"Roundwood"	"Import Quantity"	2010	893
"Russian Federation"	185	"Roundwood"	"Import Value"	2010	73
"Russian Federation"	185	"Roundwood"	"Production"	2010	175000000
"Russian Federation"	185	"Wood Fuel"	"Export Quantity"	2010	193321
"Russian Federation"	185	"Wood Fuel"	"Export Value"	2010	9623
"Russian Federation"	185	"Wood Fuel"	"Import Quantity"	2010	28
"Russian Federation"	185	"Wood Fuel"	"Import Value"	2010	3
"Russian Federation"	185	"Wood Fuel"	"Production"	2010	38923918
"Rwanda"	184	"Industrial Roundwood"	"Export Quantity"	2010	84
"Rwanda"	184	"Industrial Roundwood"	"Export Value"	2010	8
"Rwanda"	184	"Industrial Roundwood"	"Import Quantity"	2010	1242
"Rwanda"	184	"Industrial Roundwood"	"Import Value"	2010	97
"Rwanda"	184	"Industrial Roundwood"	"Production"	2010	1211927
"Rwanda"	184	"Roundwood"	"Export Quantity"	2010	104
"Rwanda"	184	"Roundwood"	"Export Value"	2010	9
"Rwanda"	184	"Roundwood"	"Import Quantity"	2010	1242
"Rwanda"	184	"Roundwood"	"Import Value"	2010	97
"Rwanda"	184	"Roundwood"	"Production"	2010	6211927
"Rwanda"	184	"Wood Fuel"	"Export Quantity"	2010	20
"Rwanda"	184	"Wood Fuel"	"Export Value"	2010	1
"Rwanda"	184	"Wood Fuel"	"Production"	2010	5000000
"Saint Helena, Ascension and Tristan da Cunha"	187	"Industrial Roundwood"	"Import Quantity"	2010	0
"Saint Helena, Ascension and Tristan da Cunha"	187	"Industrial Roundwood"	"Import Value"	2010	0
"Saint Helena, Ascension and Tristan da Cunha"	187	"Roundwood"	"Import Quantity"	2010	0
"Saint Helena, Ascension and Tristan da Cunha"	187	"Roundwood"	"Import Value"	2010	0
"Saint Kitts and Nevis"	188	"Industrial Roundwood"	"Import Quantity"	2010	1117
"Saint Kitts and Nevis"	188	"Industrial Roundwood"	"Import Value"	2010	85
"Saint Kitts and Nevis"	188	"Roundwood"	"Import Quantity"	2010	1117
"Saint Kitts and Nevis"	188	"Roundwood"	"Import Value"	2010	85
"Saint Lucia"	189	"Industrial Roundwood"	"Import Quantity"	2010	6506
"Saint Lucia"	189	"Industrial Roundwood"	"Import Value"	2010	1106
"Saint Lucia"	189	"Roundwood"	"Import Quantity"	2010	6769
"Saint Lucia"	189	"Roundwood"	"Import Value"	2010	1117
"Saint Lucia"	189	"Roundwood"	"Production"	2010	9850
"Saint Lucia"	189	"Wood Fuel"	"Import Quantity"	2010	263
"Saint Lucia"	189	"Wood Fuel"	"Import Value"	2010	11
"Saint Lucia"	189	"Wood Fuel"	"Production"	2010	9850
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Export Quantity"	2010	0
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Export Value"	2010	0
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Import Quantity"	2010	64
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Import Value"	2010	5
"Saint Pierre and Miquelon"	190	"Roundwood"	"Export Quantity"	2010	0
"Saint Pierre and Miquelon"	190	"Roundwood"	"Export Value"	2010	0
"Saint Pierre and Miquelon"	190	"Roundwood"	"Import Quantity"	2010	64
"Saint Pierre and Miquelon"	190	"Roundwood"	"Import Value"	2010	5
"Saint Pierre and Miquelon"	190	"Roundwood"	"Production"	2010	600
"Saint Pierre and Miquelon"	190	"Wood Fuel"	"Production"	2010	600
"Saint Vincent and the Grenadines"	191	"Industrial Roundwood"	"Export Quantity"	2010	49
"Saint Vincent and the Grenadines"	191	"Industrial Roundwood"	"Export Value"	2010	25
"Saint Vincent and the Grenadines"	191	"Industrial Roundwood"	"Import Quantity"	2010	5556
"Saint Vincent and the Grenadines"	191	"Industrial Roundwood"	"Import Value"	2010	433
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Export Quantity"	2010	49
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Export Value"	2010	25
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Import Quantity"	2010	5556
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Import Value"	2010	433
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Production"	2010	7444
"Saint Vincent and the Grenadines"	191	"Wood Fuel"	"Import Quantity"	2010	0
"Saint Vincent and the Grenadines"	191	"Wood Fuel"	"Import Value"	2010	0
"Saint Vincent and the Grenadines"	191	"Wood Fuel"	"Production"	2010	7444
"Samoa"	244	"Industrial Roundwood"	"Export Quantity"	2010	179
"Samoa"	244	"Industrial Roundwood"	"Export Value"	2010	40
"Samoa"	244	"Industrial Roundwood"	"Import Quantity"	2010	796
"Samoa"	244	"Industrial Roundwood"	"Import Value"	2010	123
"Samoa"	244	"Industrial Roundwood"	"Production"	2010	5700
"Samoa"	244	"Roundwood"	"Export Quantity"	2010	179
"Samoa"	244	"Roundwood"	"Export Value"	2010	40
"Samoa"	244	"Roundwood"	"Import Quantity"	2010	810
"Samoa"	244	"Roundwood"	"Import Value"	2010	124
"Samoa"	244	"Roundwood"	"Production"	2010	75700
"Samoa"	244	"Wood Fuel"	"Import Quantity"	2010	14
"Samoa"	244	"Wood Fuel"	"Import Value"	2010	1
"Samoa"	244	"Wood Fuel"	"Production"	2010	70000
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Export Quantity"	2010	88
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Export Value"	2010	24
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Import Quantity"	2010	8
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Import Value"	2010	15
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Production"	2010	13200
"Sao Tome and Principe"	193	"Roundwood"	"Export Quantity"	2010	88
"Sao Tome and Principe"	193	"Roundwood"	"Export Value"	2010	24
"Sao Tome and Principe"	193	"Roundwood"	"Import Quantity"	2010	10
"Sao Tome and Principe"	193	"Roundwood"	"Import Value"	2010	15
"Sao Tome and Principe"	193	"Roundwood"	"Production"	2010	120626
"Sao Tome and Principe"	193	"Wood Fuel"	"Import Quantity"	2010	2
"Sao Tome and Principe"	193	"Wood Fuel"	"Import Value"	2010	0
"Sao Tome and Principe"	193	"Wood Fuel"	"Production"	2010	107426
"Saudi Arabia"	194	"Industrial Roundwood"	"Export Quantity"	2010	8797
"Saudi Arabia"	194	"Industrial Roundwood"	"Export Value"	2010	1333
"Saudi Arabia"	194	"Industrial Roundwood"	"Import Quantity"	2010	41804
"Saudi Arabia"	194	"Industrial Roundwood"	"Import Value"	2010	5686
"Saudi Arabia"	194	"Roundwood"	"Export Quantity"	2010	8800
"Saudi Arabia"	194	"Roundwood"	"Export Value"	2010	1335
"Saudi Arabia"	194	"Roundwood"	"Import Quantity"	2010	43418
"Saudi Arabia"	194	"Roundwood"	"Import Value"	2010	6185
"Saudi Arabia"	194	"Roundwood"	"Production"	2010	247428
"Saudi Arabia"	194	"Wood Fuel"	"Export Quantity"	2010	3
